진행률_pct,페니실린농도_P_mean,기질농도_S_mean,용존산소_DO2_mean,pH_mean,발효온도_T_mean,산소소비율_OUR_mean,염기투입유량_Fb_mean,냉난방수유량_Fc_mean,공기주입유량_Fg_mean,당공급유량_Fs_mean,산투입유량_Fa_mean,PAA투입유량_Fpaa_mean,페니실린농도_P_std,기질농도_S_std,용존산소_DO2_std,pH_std,발효온도_T_std,산소소비율_OUR_std,염기투입유량_Fb_std,냉난방수유량_Fc_std,공기주입유량_Fg_std,당공급유량_Fs_std,산투입유량_Fa_std,PAA투입유량_Fpaa_std
5.5,0.000965973499345914,0.34621153433079394,12.812228560636195,6.499890371953022,298.1941635130643,0.802486695956229,47.36088927864631,234.52986202758115,42.0,27.857142857142858,0.0,0.0,2.6451100890591385e-06,0.5085839847939189,0.5747648361194635,0.022881678638594305,0.1684112448867835,0.19070316475909713,17.32664775544377,103.00139126581905,0.0,5.24890659167824,0.0,0.0
6.0,0.0009623228233594125,0.13623544200479248,12.938062261447799,6.509911933125429,298.10678857142864,0.7207384585281715,38.38887467399781,226.06534757214226,42.0,27.857142857142858,0.07387571428571428,0.0,2.9322272938120156e-06,0.30614092249917796,0.6687975876563463,0.028260258630367723,0.19128787665483496,0.11230887597964045,21.438603174086985,97.27405938406702,0.0,5.24890659167824,0.18095780438363784,0.0
6.5,0.0009589013973382139,0.03359664037161095,12.786954616181589,6.498196211340369,298.22586496731276,0.7437361396123056,43.121704284093084,229.3877696536797,42.0,30.0,0.0,0.0,2.9475774266430217e-06,0.05791383400922723,0.7735925448376699,0.019433416946889395,0.2613747371374359,0.1555134763338003,25.268459035574978,101.51867867008676,0.0,0.0,0.0,0.0
7.0,0.0009575545231622739,0.01992934995285855,12.390687352492181,6.497803616134205,298.0246808216971,0.8437646857054072,27.9346746620429,166.46063953127734,42.0,36.42857142857143,0.0,0.0,5.217508762905044e-06,0.007143935950556607,0.3837333625126818,0.02955766829767241,0.048330057958338314,0.08248237394309572,9.384898806693169,50.92085259738792,0.0,15.746719775034716,0.0,0.0
7.5,0.0009529172687698604,0.020891791138375526,11.743166565291459,6.498695711639113,298.1618079004329,1.0903797809198827,73.69622396497513,243.4311895386636,42.0,68.57142857142857,0.0,0.0,5.5276313166607e-06,0.004628550547091272,0.5571406381164301,0.020433202126863014,0.053569874407271165,0.1501209210463098,23.56933782639521,62.54439616599255,0.0,15.746719775034714,0.0,0.0
8.0,0.0009482655874496149,0.01630310916606786,11.544398261107315,6.513728796388307,298.0474864761905,1.1281988,46.46053566045616,225.65553129993205,42.0,68.57142857142857,0.0,0.0,5.975296418025352e-06,0.002880897719122661,0.601988205924112,0.023418344733491685,0.06150988616033832,0.17083304566626284,9.673210398966336,72.34963831428131,0.0,15.746719775034714,0.0,0.0
8.5,0.0009439352686837918,0.013455565251181438,11.372218641614698,6.492543825832841,298.19377540686406,1.153864453038165,53.271357867121644,251.44913231843844,42.0,68.57142857142857,0.0,0.0,6.31150409123688e-06,0.0020530852642617324,0.6314983729151838,0.017798646604000053,0.35311300152514347,0.17787807155991106,12.221266936217273,107.95097334941939,0.0,15.746719775034714,0.0,0.0
9.0,0.0009382982539146791,0.0340494154672942,10.074419225952727,6.448705500550772,298.3426666539116,1.6021000114261683,98.44732804118111,315.0218043452906,53.142857142857146,139.28571428571428,0.0,0.0,6.78964857604785e-06,0.005084708442906336,0.6228095096175101,0.015433488516071773,0.14695081357551207,0.1860117847065895,12.702066231323249,94.16448741326138,4.549052379454473,26.244532958391197,0.0,0.0
9.5,0.0009305107606618916,0.023505486148838906,9.816460647913164,6.446011039043258,298.1819765123299,1.6477443618092626,207.81185207219184,330.55365518352977,53.142857142857146,139.28571428571428,0.0,0.0,7.571287429213692e-06,0.0014316057285554558,0.6955116016588315,0.033060418910229386,0.07187300235660272,0.1881799604134682,37.56083249059569,62.35844307626483,4.549052379454473,26.244532958391197,0.0,0.0
10.0,0.0009221871428571428,0.018367142857142856,9.51837142857143,6.446457142857143,298.05571428571426,1.7122857142857144,202.49814285714288,311.6857142857143,53.142857142857146,139.28571428571428,0.0,0.0,8.733632388295115e-06,0.0013271334768236852,0.7395331881170247,0.03322597336606493,0.0590053612230355,0.186813523742424,55.118068265000964,63.941679198903664,4.549052379454473,26.244532958391197,0.0,0.0
10.5,0.018124893021557235,0.005814069394833408,11.589970186466301,6.47259245456033,298.00695130913726,1.0750960746314189,201.75218398059607,284.0440493753733,53.142857142857146,122.14285714285714,0.0,0.0,0.012561056177674614,0.0038010037343429214,0.6320340234778592,0.013547010494839942,0.4639410723775007,0.15407868099374467,56.9452868816404,93.35994055370202,4.549052379454473,45.658448041419675,0.0,0.0
11.0,0.1429241261771,0.008374972180942462,12.16507450252152,6.54789024372433,298.40242173607857,1.0097132688285926,40.51099801957623,276.9783697634204,55.0,47.142857142857146,1.184942857142857,0.0,0.06182357738246351,0.01404353830203218,1.3354956339673238,0.053389526030913584,0.2705074746016764,0.32430248238397585,38.660088753224,50.838052648451786,0.0,41.99125273342592,0.5342478821594304,0.0
11.5,0.2774650377315811,0.006326992600732168,12.045684737178304,6.480861335710189,298.1647422164668,1.0186150528959406,85.23030680021911,247.74635415729185,55.0,47.142857142857146,0.0,0.0,0.11783304509147692,0.009269544463382323,1.4064816638229092,0.03400222092717964,0.08177398426249971,0.35033917407542003,57.831538183833565,56.011602903311356,0.0,41.99125273342592,0.0,0.0
12.0,0.4193014873437163,0.005182976506414638,11.877811051736305,6.46932360170859,298.13753777777777,1.0397729270022393,46.12099275170842,194.72887228434774,55.0,47.142857142857146,0.0,0.0,0.17700562278499002,0.006684747155875865,1.4440823737993636,0.03375989963746395,0.19354604224246058,0.3580949266614529,73.12013337138501,102.17756021130927,0.0,41.99125273342592,0.0,0.0
12.5,0.5580875770900849,0.004882204449635384,11.593532309130406,6.507084004567541,298.08489706791806,1.1119438900137042,72.78305455736457,175.26821075927657,55.0,53.142857142857146,0.0,0.0,0.23448977098048115,0.00517910524541772,1.4278843183169396,0.042634551235651595,0.08183851242771918,0.35381314261157726,63.62271059393417,75.18359074394914,0.0,39.54176299064273,0.0,0.0
13.0,0.7103376259649087,0.0026472441623630605,12.088118917718674,6.4883649585165895,298.25362665599954,0.9667219317606672,64.6000642137484,147.10293124015692,55.0,36.0,0.0,0.0,0.2760028678417251,0.00011437727137532066,0.5733580759591024,0.014699071265932787,0.45169393493553106,0.04946237083602269,66.13930111900851,77.79794269951336,0.0,2.449489742783178,0.0,0.0
13.5,0.8822043204282518,0.0025666499489850917,12.673423264614112,6.51866051512252,298.0731917207792,0.9902964611040395,36.97230213914252,167.27120774160616,55.0,36.0,0.07399857142857143,0.0,0.29705798813585066,0.00013452143519301546,0.46166128221328057,0.028596168557853463,0.12333943346223432,0.04961294602335389,8.61738167883985,99.56289702517408,0.0,2.449489742783178,0.18125874169489406,0.0
14.0,1.0601161858334904,0.002758294509689761,12.394652129032261,6.491651137389736,298.0471741678276,1.0474064515308268,43.45922018357066,143.81574825338163,55.0,36.857142857142854,0.0,0.0,0.3186334697666994,0.00018910522150108997,0.4730603880343169,0.02341174186737099,0.059794848745571665,0.06391547159280876,8.498733373987115,57.62163989117495,0.0,3.481730744843983,0.0,0.0
14.5,1.2349911689891584,0.0026667184880489214,12.265119914841137,6.501479055617753,298.0524157738095,1.0648838847702944,43.7655650966649,151.51139573300475,55.0,41.142857142857146,0.0,0.0,0.3387293719344084,0.00016797808404450112,0.5438725025524335,0.012710090037390698,0.060979019798017474,0.07810290567548563,22.638929598234768,46.19611177932277,0.0,4.549052379454473,0.0,0.0
15.0,1.42228919085155,0.0025781037065387273,12.138673211252913,6.502562466417913,298.0072619047619,1.0813922789275412,40.457915161504026,133.52525679816318,55.0,42.142857142857146,0.0,0.0,0.3633533887648699,0.00017446713266217596,0.5553654156676888,0.005287727409875393,0.023648862710131963,0.055006198744214446,9.063178423365311,51.83947460334672,0.0,2.099562636671296,0.0,0.0
15.5,1.6185436655815149,0.0024938028209781624,12.027390309994601,6.499845810998751,298.09551225990396,1.094702366496427,47.61795465715404,151.75429483474656,55.0,42.142857142857146,0.0,0.0,0.3943773881664918,0.0001760068008576418,0.5567411690937973,0.007806007106556622,0.24431557222159184,0.05979518187093525,16.083434484554918,93.32262066955738,0.0,2.099562636671296,0.0,0.0
16.0,1.8163646238638886,0.002594020908117605,11.847043428571425,6.501869062513151,298.01142857142855,1.1283387562461586,48.70527428981827,130.6387833175333,55.0,45.57142857142857,0.0,0.0,0.42449438020674185,0.0001587075278915993,0.5722274350937395,0.009323645649073009,0.02641891715557223,0.0708113616306962,13.440316406363907,43.91638171227157,0.0,3.499271061118826,0.0,0.0
16.5,2.0211084871375413,0.0024958978240836494,11.799785502584738,6.498685536766824,298.0653335714286,1.142100482939856,44.82819378495912,141.17802711028938,55.0,45.57142857142857,0.0,0.0,0.45497465444382823,0.00015199402228262916,0.643795941900609,0.007260668176598686,0.17219362965161136,0.06181946476239865,10.901524363298181,68.59162827681057,0.0,3.499271061118826,0.0,0.0
17.0,2.2360082989583896,0.0024287678483463256,11.692640479244044,6.49957456453649,298.001380952381,1.1491704275377612,53.77351177809942,122.53671537177898,55.0,45.57142857142857,0.0,0.0,0.48678040232264086,0.0001465993973568761,0.6742431135187151,0.0034071643233367054,0.03824749335968946,0.06063621285911291,20.5414536435931,36.52628775957503,0.0,3.499271061118826,0.0,0.0
17.5,2.451946263022762,0.002611139086242754,13.001473925107486,6.502178381813481,298.1149974489796,1.1797457015415482,52.59742112070512,114.72790578952129,59.285714285714285,49.857142857142854,0.0,8.571428571428571,0.5284153013809652,0.00028541362933236637,0.8708982918741985,0.003868167598921025,0.21862271736352656,0.06576000121437622,19.33948617356533,15.87677774678559,1.749635530559413,2.799416848895061,0.0,3.499271061118826
18.0,2.668390322853952,0.0025265150677628136,12.864828171428572,6.501391884743754,298.02333714285714,1.1964860552018701,51.028481694009876,136.79042141637157,59.285714285714285,49.857142857142854,0.0,8.571428571428571,0.5692056918557552,0.0002558930875868023,0.868694521068847,0.006943875643608852,0.019268530757462304,0.051931207221036516,16.150201865909874,23.984624923321828,1.749635530559413,2.799416848895061,0.0,3.499271061118826
18.5,2.895573221260262,0.0024060486436404548,12.765966808144892,6.500431648430117,298.0013575,1.2000758754652863,50.135567623834454,127.66506692348278,59.285714285714285,49.857142857142854,0.0,8.571428571428571,0.6071099898250827,0.00018605483650582287,0.8782939565701006,0.005628909262544823,0.0253745805383956,0.03829245969651151,14.587252855662003,21.888273933290765,1.749635530559413,2.799416848895061,0.0,3.499271061118826
19.0,3.132282922202126,0.002383439247705546,12.612551020902567,6.502812936696669,298.0095261904762,1.2202296898438296,49.918783127121195,129.5572086734323,59.285714285714285,49.857142857142854,0.0,8.571428571428571,0.6428018168374461,0.00018891390573382531,0.9006473168890411,0.00425493768442978,0.026004615001200104,0.029498656032515728,13.684856979015706,24.343617706644753,1.749635530559413,2.799416848895061,0.0,3.499271061118826
19.5,3.3650101173020555,0.0025222285789058877,12.327008825099531,6.499292794797104,298.03794642857144,1.28006934969941,52.93351580494019,141.8986929171541,59.285714285714285,55.57142857142857,0.0,8.571428571428571,0.6787382051437029,0.00022345580289891468,0.9840297613225456,0.0020633087163952814,0.04442899668206046,0.05217273522688721,12.957163909156385,20.624007798251995,1.749635530559413,3.499271061118826,0.0,3.499271061118826
20.0,3.6041999999999996,0.002432271428571429,12.181,6.501671428571428,298.02571428571434,1.3094285714285714,50.67342857142857,148.04142857142855,59.285714285714285,55.57142857142857,0.0,8.571428571428571,0.7158801096751967,0.0002485334223818124,1.0251806809394275,0.002070689523332875,0.028212025225903208,0.05813038827340078,12.736765409712184,27.025641490243736,1.749635530559413,3.499271061118826,0.0,3.499271061118826
20.5,3.8517846745487203,0.0023737235513845954,12.048130794703528,6.502519262931484,298.0000533928572,1.3209844454867106,52.071599865404906,142.63499831501719,59.285714285714285,55.57142857142857,0.0,8.571428571428571,0.7520644923145909,0.00020661759458991512,1.0321045424845199,0.003478271613218837,0.02521610118160395,0.06348882813480325,10.442147952812777,26.941622795018436,1.749635530559413,3.499271061118826,0.0,3.499271061118826
21.0,4.108412983260832,0.002442801733201619,11.797816559147703,6.494815181735007,297.9908928571428,1.3702115490559044,54.9282643307104,135.35495362170502,59.285714285714285,59.0,0.0,8.571428571428571,0.7874009952832846,0.00015187427308232664,1.019197995006466,0.0031495140604795462,0.01672672003905233,0.07276446288700764,13.625838823487069,17.63168299359625,1.749635530559413,4.898979485566356,0.0,3.499271061118826
21.5,4.3669993499832716,0.0024275522843389694,11.917676113027323,6.5032534760661544,297.99779125,1.3872923453109411,62.05034060673287,136.74894616718797,60.0,59.57142857142857,0.0,10.0,0.824577869437854,0.00023502428391561033,0.9498046613036238,0.0037946218905537846,0.026726950191113263,0.08126451134385539,18.731700476778343,26.410676010482593,0.0,3.499271061118826,0.0,0.0
22.0,4.609066306361471,0.0023327039323794846,13.097921819203828,6.494005920733512,298.2715428571429,1.0841854739069987,63.54844028815876,180.64428314909014,60.0,59.57142857142857,0.0,10.0,0.8497138953031861,0.00018244107614132424,0.8663698269782433,0.0035864118160690264,0.19805193299553356,0.11313635823282221,14.756760914019276,106.02716912285199,0.0,3.499271061118826,0.0,0.0
22.5,4.840085513766231,0.002268734658562602,13.184203023072152,6.503900482377693,298.09645408163266,1.0784662725725533,71.83009462742385,111.46380328918113,60.0,60.142857142857146,0.0,10.0,0.8671229998735885,0.0001571494707645157,0.8393621037132135,0.005486979458533128,0.11823706341236256,0.10956100886992154,16.52788123681335,46.89556708521364,0.0,3.9795395077668907,0.0,0.0
23.0,5.069106164814372,0.002331181719644228,13.10519711083615,6.498980190858995,298.04533133573943,1.136751363810008,70.15357381819611,103.06405107490379,60.0,63.0,0.0,10.0,0.8840577553384656,0.00018834091823132531,0.8311469196392137,0.004811472696634844,0.056468101388995384,0.08655510930416926,16.37673758179412,39.70777969333796,0.0,4.898979485566356,0.0,0.0
23.5,5.2980349765201975,0.002269459057292208,13.188696795525988,6.502482686554127,298.0260985714286,1.1413516364706204,73.34029640602978,82.50877671620039,60.0,63.0,0.0,10.0,0.8995006458897336,0.00021072194481295214,0.8596673484974879,0.004739157889085098,0.09598651054414578,0.08689849705526083,12.673177153641754,44.96685134856554,0.0,4.898979485566356,0.0,0.0
24.0,5.530360607705326,0.002148360748169474,13.288903643383644,6.5030084388882665,298.0376457142857,1.1417182254330716,69.14830445480655,82.08127760736713,60.0,63.857142857142854,0.0,10.0,0.9148518228276693,0.00019577772459255935,0.8817792346139266,0.003743398334401682,0.04324678645605366,0.09009353517852894,11.006972770185696,26.9482834076108,0.0,2.799416848895061,0.0,0.0
24.5,5.765770539278998,0.0022181481608621327,13.240939971723924,6.496841101712447,298.0276175,1.1896036402361412,69.52884091269244,70.94704661675655,60.0,69.85714285714286,0.0,10.0,0.9262945727543372,0.0001471199079829799,0.8931650839457521,0.00540821963006826,0.06145244431673647,0.0763770835985457,10.357989053403097,34.10738418725018,0.0,5.248906591678239,0.0,0.0
25.0,6.000392827371007,0.002163498414254579,13.296191369852112,6.503988251112814,298.01025,1.2114271247863095,73.71439365768369,70.37729015962283,60.0,69.85714285714286,0.0,10.0,0.9349108645723949,0.00017604496589040372,0.9768685549182853,0.005186665023801469,0.026332692879493642,0.09133733640622405,11.380193869549565,30.489176006202978,0.0,5.248906591678239,0.0,0.0
25.5,6.236985460314216,0.0020822112596895555,13.354800877539263,6.500502169164166,297.99502232142856,1.2298796195116721,69.10998934038581,62.52000260034878,60.0,69.85714285714286,0.0,10.0,0.9448887643534144,0.0001985804033780144,1.0520961382909602,0.004255429243848574,0.0241222051159478,0.09492567623768786,13.60255631159583,31.2818934928814,0.0,5.248906591678239,0.0,0.0
26.0,6.4739124094944165,0.002071622419485982,13.359129884169885,6.501381122461538,298.0109257142857,1.2710619016678755,70.63959114774366,67.48399063600871,60.0,71.0,0.0,10.0,0.9586843917452209,0.00021510049586075566,1.1536970780747289,0.0034473752682439144,0.02514185972047708,0.1076776697606973,8.116758587726853,39.262727716358,0.0,4.3094580368566735,0.0,0.0
26.5,6.711749348823367,0.001978281916694366,13.466463243414799,6.50077330909803,297.9984289285715,1.2837365688859121,71.36763035496904,65.51634479281715,60.0,73.85714285714286,0.0,10.0,0.9679404867382052,0.00014830262577234025,1.1409007229189685,0.0028868606673564203,0.03175906428140634,0.08595519786658948,14.138436804308764,39.237111585769455,0.0,5.248906591678239,0.0,0.0
27.0,6.94570020558716,0.0019486137843386878,13.77519012665527,6.501054997516107,298.02568674211165,1.2380547495771237,71.8786879268507,76.37790944337378,60.0,73.85714285714286,0.0,10.0,0.9824509771459872,0.00016814682598933906,0.744644948075895,0.006215825121503664,0.03998716774150299,0.08339523195039493,13.103012915834043,55.053393876492926,0.0,5.248906591678239,0.0,0.0
27.5,7.178768688699892,0.0018778788497122699,13.897245056141793,6.500637019548992,297.9927453721874,1.2528066149859534,73.13892554912601,60.07036400889426,60.0,73.85714285714286,0.0,10.0,0.9983532300259691,0.0001754319526800597,0.7088063471826314,0.004223327245598047,0.008465453368792031,0.072337001736373,14.340202521076778,31.134654805157034,0.0,5.248906591678239,0.0,0.0
28.0,7.4094262888691835,0.001910256783545702,13.929164280450447,6.499383072885948,297.99314514285714,1.29673231657754,75.59163020428163,51.56613596896852,60.0,77.85714285714286,0.0,10.0,1.0130536211522265,0.00018451617410105586,0.7217599838896451,0.002767829033127689,0.018643078803272005,0.07209219744391018,14.43882098819082,27.362384447058584,0.0,5.248906591678239,0.0,0.0
28.5,7.64017505159394,0.0018698290893622617,14.035557801871306,6.500443813469976,298.00642857142856,1.31103732327466,79.68541229986612,51.124779984191136,60.0,77.85714285714286,0.0,10.0,1.0286893893437534,0.00017017261148246916,0.706389407887398,0.0037810133865149626,0.027798630742778104,0.07829823309491714,17.50751729228067,33.124635378470494,0.0,5.248906591678239,0.0,0.0
29.0,7.870131457403848,0.001809188332117837,14.15172794679781,6.499655213590567,297.9810857142857,1.3283989783773147,82.61697579552141,42.70867877679059,60.0,77.85714285714286,0.0,10.0,1.04564849506296,0.00014442698733721848,0.6938640956917425,0.005894930667486628,0.016344958905804105,0.09130351164339263,22.240025060851423,33.0108750284065,0.0,5.248906591678239,0.0,0.0
29.5,8.098027077470624,0.0017407464230846646,14.281875049891815,6.501014016852269,298.01908035714285,1.3415803424498394,84.88280095542271,29.17489486078005,60.0,78.42857142857143,0.0,10.0,1.063561138631792,0.00014581990929292906,0.6794787973326936,0.003946133906176105,0.09886513808890321,0.084102674342842,28.94452652582218,17.601368772547477,0.0,5.6532454106883945,0.0,0.0
30.0,8.324357142857144,0.0017716571428571426,14.338000000000003,6.498371428571429,298.0128571428572,1.3743571428571428,87.72542857142857,38.336128571428574,60.0,82.28571428571429,0.0,10.0,1.08078688246394,0.00016937772544685736,0.7206282972914281,0.008391954358740605,0.054435882523592154,0.07543350633207382,27.691165052398638,43.245421409661205,0.0,4.199125273342592,0.0,0.0
30.5,8.550793955624178,0.0017520924304421787,14.446948613166539,6.499724438159115,297.99294642857143,1.3934267271838219,90.23236926021208,34.568606877952575,60.0,82.28571428571429,0.0,10.0,1.0988095897678878,0.0001438005231462363,0.6704974108471751,0.0057570955046833605,0.021576960176508533,0.10426515601904372,33.53798659135039,40.35347037864689,0.0,4.199125273342592,0.0,0.0
31.0,8.77536784917452,0.0017127304985887844,14.579146083942458,6.502489440889238,297.99484,1.4056902640865148,92.62727840690597,29.798711981633485,60.0,82.28571428571429,0.0,10.0,1.117195064029674,0.00013878990220790024,0.635292474044313,0.004233997188037264,0.026892046620308117,0.13368156277980764,34.90850589482193,43.80993769777233,0.0,4.199125273342592,0.0,0.0
31.5,9.00069259879916,0.0018101051430691024,14.577106027799104,6.503391752171329,298.0095371428571,1.46500980848213,87.0631646386918,34.496019338051454,60.0,87.42857142857143,0.0,10.0,1.1361655515828528,0.00013282761600027257,0.6354426743528965,0.00351565370055846,0.015091005565546935,0.144306621952909,31.84412556297632,42.189280926078276,0.0,6.298687910013887,0.0,0.0
32.0,9.226337293713717,0.0017796736344902254,14.700976897134613,6.50010731854338,298.0042857142857,1.470460469749528,83.91229415299567,36.45763597436833,60.0,87.42857142857143,0.0,10.0,1.1536752441680722,0.00013872346585781464,0.6686037836552396,0.0031413572534607823,0.011666752341759174,0.13043567797653177,27.886582708692863,40.78109039651271,0.0,6.298687910013887,0.0,0.0
32.5,9.454050838231435,0.0017340713355177859,14.733968298422079,6.497966130047834,298.0130803571429,1.5191884499763797,91.84089801861693,37.192274721082434,60.0,88.0,0.0,10.0,1.173873092142689,0.0001544743278548065,0.6635022256279708,0.006251453156402574,0.0594600961093667,0.1650183763626082,36.33059830191746,35.91875346558901,0.0,4.898979485566356,0.0,0.0
33.0,9.720006321725133,0.0017631605381551,14.09064816297067,6.501994828796001,298.19745317460314,1.7974754332997236,92.52832460268847,109.26792707979618,60.0,91.71428571428571,0.0,10.0,1.208770150763973,0.00023415687814869147,0.5334641793570004,0.009871660441738815,0.09392420455457567,0.2704665649229442,43.08487572905173,55.25339556425044,0.0,11.028719466067876,0.0,0.0
33.5,9.99474093838816,0.002165738643798917,13.711159737843493,6.489674331090766,298.271609375,1.9376854407389008,112.31680221653615,192.19430736464463,60.0,110.28571428571429,0.0,10.0,1.2475313111786435,0.00016189006624686984,0.5706256250576297,0.011221438481003808,0.16337010804137655,0.3151442026382919,31.03713093028454,107.47863321493989,0.0,13.997084244475301,0.0,0.0
34.0,10.269981158923612,0.0021154654847548022,13.649065045491652,6.502724262576521,298.16664,1.9542610191740155,124.98964391626711,214.99906506349416,60.0,110.28571428571429,0.0,10.0,1.285222010082051,0.00012930219445450543,0.5723547556091648,0.006687479938446691,0.10619696202273568,0.3105458175907825,28.344845110927647,125.43667404907163,0.0,13.997084244475301,0.0,0.0
34.5,10.547828037733385,0.0020569175750259914,13.567804210679288,6.498026656428583,298.0468355357143,1.9823791031488873,125.71491744702034,204.01463681621803,60.0,110.85714285714286,0.0,10.0,1.3236674107265538,0.00013615864405246264,0.5875058694706153,0.00604896000644653,0.06941230072473019,0.3125649010366615,33.688819955526014,121.25333128784536,0.0,12.597375820027773,0.0,0.0
35.0,10.813359031198686,0.0013328488468406766,14.209766173892232,6.5255943818441455,298.28690771145415,1.728612125808697,114.47667458282625,164.372537879544,60.0,88.57142857142857,0.0,10.0,1.35640328074811,0.0001985360218692783,0.49077298646505063,0.02135082925445139,0.25264922646122767,0.21256998366278987,44.061796981428344,131.68291360427855,0.0,3.499271061118826,0.0,0.0
35.5,11.06824859962944,0.0013114248832253146,14.048468211806254,6.4743697429029785,298.07921879607,1.7905968313833251,79.19466762382515,168.81218679547118,60.0,88.57142857142857,0.0,10.0,1.3878874022119947,0.00021741117732792666,0.5377496895608509,0.010659831306948388,0.07795929796763879,0.23412679331286002,61.26589797252158,102.19917564529747,0.0,3.499271061118826,0.0,0.0
36.0,11.318383344491519,0.0012952195623216322,14.077603405733585,6.513859102373488,298.1185142857143,1.7682474696779082,108.44244249773989,143.67800788524525,60.0,88.57142857142857,0.0,10.0,1.417410387063816,0.0002068369649828256,0.5001968839281103,0.009175839442562594,0.2405585951106977,0.2281307909521086,49.56669871263596,99.12710568758435,0.0,3.499271061118826,0.0,0.0
